CustomerID,PurchaseFrequency,AvgOrderValue,TotalItems,LastPurchase,Recency
13638.0,1,15.33,93,2011-11-24 10:38:00,15
13639.0,1,25.833499999999997,800,2011-09-26 13:36:00,73
13642.0,1,5.375757575757576,173,2011-05-08 12:34:00,215
13643.0,3,18.551428571428573,273,2011-11-08 15:37:00,30
13644.0,4,17.974383561643837,2067,2011-11-23 14:07:00,15
13647.0,4,21.2420253164557,895,2011-11-30 12:00:00,9
13649.0,2,15.069565217391306,139,2011-03-28 11:51:00,256
13650.0,6,19.128541666666667,922,2011-11-23 12:22:00,16
13651.0,2,15.700000000000001,33,2011-11-04 14:59:00,34
13652.0,3,17.38222222222222,578,2011-10-25 08:51:00,45
13654.0,6,16.30921686746988,2182,2011-10-27 16:24:00,42
13655.0,2,16.66017857142857,605,2011-08-17 14:25:00,113
13656.0,2,7.747959183673469,490,2011-06-28 10:31:00,164
13657.0,2,23.88375,209,2011-11-29 12:32:00,10
13658.0,5,24.43675925925926,1019,2011-11-30 10:13:00,9
13659.0,2,15.126923076923077,894,2011-05-18 12:37:00,205
13662.0,3,16.938867924528303,543,2011-09-15 12:04:00,85
13663.0,1,14.574615384615385,91,2011-06-13 15:44:00,178
13666.0,3,7.054166666666667,41,2011-10-10 15:39:00,59
13667.0,1,3.505977011494253,154,2011-07-13 15:42:00,148
13668.0,21,13.539553191489363,3742,2011-12-07 12:11:00,2
13669.0,2,24.283333333333335,237,2011-10-20 09:32:00,50
13670.0,1,13.988,282,2011-09-25 15:25:00,74
13672.0,2,31.065,57,2011-02-11 13:53:00,300
13673.0,2,6.106461538461539,119,2011-11-21 12:11:00,18
13675.0,2,19.472800000000003,330,2011-07-11 12:57:00,150
13678.0,1,14.5375,924,2011-07-11 10:14:00,151
13680.0,4,19.089333333333332,1936,2011-12-08 13:47:00,0
13681.0,4,14.523333333333333,360,2011-11-22 11:13:00,17
13682.0,1,19.833333333333332,10,2011-06-05 14:06:00,186
13684.0,1,2.241,39,2011-02-27 10:13:00,285
13686.0,1,9.0,70,2011-06-10 09:10:00,182
13690.0,1,19.13888888888889,67,2011-10-11 15:03:00,58
13692.0,3,28.081509433962264,1226,2011-11-15 11:17:00,24
13695.0,15,27.823666666666668,1603,2011-11-08 14:26:00,30
13697.0,1,12.608333333333333,177,2011-11-01 09:14:00,38
13699.0,1,22.041428571428575,66,2011-07-07 16:51:00,154
13700.0,10,11.498071065989848,2304,2011-11-13 13:00:00,25
13704.0,9,17.224328358208954,1531,2011-12-04 15:13:00,4
13705.0,3,25.423571428571428,363,2011-12-02 12:32:00,7
13706.0,1,16.5395,189,2011-02-10 09:21:00,302
13707.0,2,16.800208333333334,351,2011-03-17 18:03:00,266
13708.0,1,5.821176470588235,306,2011-03-13 13:46:00,270
13709.0,13,18.833482142857143,3516,2011-12-06 10:28:00,3
13710.0,1,22.56,176,2011-11-08 08:16:00,31
13711.0,2,19.38923076923077,140,2011-05-05 10:31:00,218
13712.0,1,22.884,352,2011-04-07 12:33:00,246
13715.0,5,10.279428571428571,563,2011-03-03 19:21:00,280
13716.0,1,6.584761904761905,138,2011-03-15 13:49:00,268
13717.0,6,14.166764705882352,1959,2011-11-07 14:13:00,31
13718.0,2,25.545833333333334,173,2011-04-07 13:24:00,245
13719.0,5,17.361333333333334,609,2011-11-24 15:26:00,14
13720.0,4,18.60232558139535,501,2011-08-15 12:46:00,116
13721.0,1,18.719285714285714,316,2011-11-03 14:05:00,35
13722.0,3,27.945999999999998,1401,2011-07-31 12:44:00,131
13723.0,1,33.30833333333334,43,2011-05-06 17:04:00,216
13725.0,8,19.043846153846154,806,2011-10-21 10:03:00,49
13726.0,2,25.70619047619047,1054,2011-11-01 10:49:00,38
13727.0,2,16.674,162,2011-11-11 09:46:00,28
13728.0,6,16.12920634920635,458,2011-11-03 10:49:00,36
13730.0,2,17.50232558139535,488,2011-07-27 08:35:00,135
13731.0,2,16.068157894736842,278,2011-05-04 14:33:00,218
13732.0,1,14.904848484848486,498,2011-11-11 15:49:00,27
13735.0,4,14.72061224489796,1130,2011-11-15 11:14:00,24
13736.0,2,3.831937172774869,497,2011-12-04 15:19:00,4
13737.0,1,11.319999999999999,125,2011-05-23 16:32:00,199
13740.0,1,15.25,425,2011-04-13 10:32:00,240
13741.0,3,19.65970588235294,218,2011-09-29 09:19:00,71
13742.0,12,9.753956386292835,1124,2011-11-23 11:07:00,16
13743.0,7,32.72195121951219,1776,2011-12-07 10:09:00,2
13744.0,2,16.060555555555553,1249,2011-09-05 15:19:00,94
13745.0,1,12.001600000000002,496,2011-06-30 16:43:00,161
13748.0,5,33.86607142857143,439,2011-09-05 09:45:00,95
13751.0,1,32.916666666666664,152,2011-02-24 15:56:00,287
13752.0,6,15.608947368421052,876,2011-08-07 14:16:00,123
13753.0,1,21.178857142857144,512,2011-02-25 12:48:00,287
13754.0,2,23.549999999999997,214,2011-07-11 11:51:00,151
13755.0,9,6.319736842105263,1264,2011-12-06 12:26:00,3
13756.0,14,36.54591549295775,3188,2011-12-07 16:44:00,1
13758.0,7,27.26965811965812,1844,2011-11-28 11:11:00,11
13759.0,2,26.376400000000004,287,2011-11-06 14:47:00,32
13760.0,2,5.03140350877193,197,2011-10-16 16:13:00,53
13761.0,2,15.295000000000002,642,2011-10-20 14:01:00,49
13764.0,3,7.3161538461538465,932,2011-09-30 12:03:00,70
13769.0,10,20.71488888888889,1163,2011-12-07 15:08:00,1
13771.0,4,22.138235294117646,1477,2011-10-06 14:18:00,63
13772.0,3,6.396214689265538,546,2011-11-06 11:43:00,33
13774.0,1,15.681818181818182,192,2011-09-19 12:06:00,81
13778.0,1,19.855555555555554,70,2011-08-28 15:25:00,102
13780.0,2,6.315964912280702,318,2011-12-02 13:49:00,6
13781.0,1,7.5200000000000005,30,2011-04-03 12:08:00,250
13782.0,6,7.930434782608696,371,2011-11-27 11:54:00,12
13786.0,1,32.91428571428571,136,2010-12-07 13:53:00,366
13787.0,2,9.969032258064518,337,2011-09-25 12:06:00,75
13790.0,1,7.751111111111111,748,2011-12-05 15:48:00,3
13792.0,2,15.042307692307693,92,2011-10-04 14:31:00,65
13799.0,2,17.663076923076922,402,2011-08-15 12:07:00,116
13800.0,1,16.91878787878788,331,2011-02-03 12:27:00,309
13801.0,1,14.121739130434783,168,2011-10-04 10:15:00,66
13803.0,1,16.298235294117646,121,2011-03-29 12:57:00,254
13804.0,7,19.23934306569343,1498,2011-11-09 12:32:00,30
13806.0,1,25.637999999999998,56,2011-10-07 11:43:00,63
13807.0,1,16.085714285714285,36,2010-12-07 15:48:00,366
13808.0,5,22.995526315789476,782,2011-12-04 12:18:00,5
13809.0,1,12.920833333333334,29,2011-02-07 13:15:00,304
13810.0,3,42.828857142857146,312,2011-11-11 08:33:00,28
13812.0,3,14.972222222222221,333,2011-10-28 14:27:00,41
13813.0,4,19.809565217391306,552,2011-10-31 10:38:00,39
13814.0,2,27.703859649122805,864,2011-09-08 13:48:00,91
13815.0,4,22.882727272727273,2560,2011-11-17 14:19:00,21
13816.0,2,20.416785714285716,269,2011-11-16 08:38:00,23
13817.0,2,15.957500000000001,211,2011-11-10 17:49:00,28
13819.0,3,31.676388888888887,1109,2011-02-11 10:38:00,301
13821.0,2,6.536271186440678,153,2011-07-18 09:49:00,144
13822.0,2,6.583333333333333,611,2011-12-04 12:13:00,5
13823.0,2,23.941499999999998,439,2011-11-21 10:22:00,18
13824.0,5,36.93347826086956,768,2011-11-07 12:41:00,32
13826.0,1,18.95,82,2011-06-16 13:48:00,175
13827.0,3,4.430645161290323,141,2011-10-13 12:38:00,57
13828.0,1,13.966000000000001,311,2011-11-17 16:02:00,21
13831.0,6,29.77013513513513,745,2011-11-23 15:41:00,15
13832.0,1,17.4,28,2011-11-20 15:36:00,18
13833.0,1,13.26896551724138,118,2011-07-03 13:27:00,158
13835.0,4,15.174000000000001,442,2011-11-14 15:37:00,24
13837.0,2,14.275789473684211,183,2011-05-12 12:10:00,211
13838.0,4,3.975459770114943,263,2011-12-04 11:00:00,5
13842.0,9,16.43504854368932,1768,2011-10-12 10:51:00,58
13844.0,1,18.081,196,2011-11-28 13:21:00,10
13845.0,1,34.775555555555556,182,2011-10-06 08:25:00,64
13846.0,3,15.728363636363637,388,2011-11-15 12:07:00,24
13849.0,2,15.227227722772279,1016,2011-10-19 10:59:00,51
13850.0,1,17.155698924731183,944,2011-08-02 14:04:00,128
13851.0,3,32.73407407407407,1705,2011-09-05 12:36:00,95
13856.0,3,27.75,494,2011-06-24 10:03:00,168
13858.0,1,19.651818181818182,75,2011-10-13 16:17:00,56
13859.0,1,7.184285714285714,129,2011-01-17 16:14:00,325
13860.0,5,16.39342105263158,591,2011-12-08 12:57:00,0
13862.0,8,15.894676258992806,1688,2011-11-21 16:24:00,17
13863.0,1,15.288999999999998,224,2011-04-06 10:20:00,247
13865.0,4,16.718666666666667,204,2011-10-12 13:31:00,57
13866.0,1,20.810000000000002,57,2011-09-26 14:54:00,73
13867.0,3,16.644098360655736,513,2011-11-08 15:48:00,30
13869.0,4,10.11384364820847,1721,2011-08-08 13:53:00,122
13870.0,8,24.095130434782607,1325,2011-12-07 13:23:00,1
13871.0,13,19.057291666666668,2806,2011-11-17 10:49:00,22
13873.0,3,16.93913043478261,140,2011-08-12 10:08:00,119
13874.0,1,30.025000000000002,180,2010-12-16 18:20:00,357
13875.0,5,17.180673076923078,1316,2011-10-17 09:36:00,53
13876.0,1,17.52857142857143,36,2011-10-07 10:22:00,63
13877.0,1,39.08,108,2011-09-14 15:49:00,85
13878.0,1,35.598055555555554,475,2011-10-16 12:19:00,54
13880.0,13,19.513757575757577,1842,2011-11-18 13:44:00,20
13882.0,5,18.325076923076924,953,2011-12-07 11:16:00,2
13883.0,5,18.834366197183098,1436,2011-11-29 10:45:00,10
13884.0,5,13.349152542372881,300,2011-12-02 16:30:00,6
13885.0,2,18.1,182,2011-06-03 15:07:00,188
13886.0,1,15.2225,126,2011-09-29 13:17:00,70
13887.0,1,18.397368421052633,147,2011-05-19 17:22:00,203
13888.0,2,15.14075,258,2011-08-12 10:13:00,119
13889.0,1,27.793333333333337,146,2011-09-08 09:13:00,92
13890.0,10,17.125545454545456,831,2011-12-08 15:36:00,0
13892.0,4,23.443333333333335,983,2011-11-13 11:50:00,26
13893.0,1,39.1,190,2011-02-15 11:30:00,297
13894.0,3,20.911851851851853,354,2011-11-16 09:44:00,23
13895.0,4,21.975169491525424,1365,2011-11-11 16:57:00,27
13897.0,1,18.303529411764707,200,2011-10-20 14:30:00,49
13898.0,1,12.994166666666667,133,2011-01-18 10:28:00,325
13899.0,2,20.448421052631577,156,2011-11-23 13:40:00,15
13900.0,3,17.23139534883721,430,2011-06-09 19:26:00,182
13901.0,5,19.242953020134227,1739,2011-09-28 14:48:00,71
13904.0,2,12.793846153846154,332,2011-11-02 13:41:00,36
13908.0,4,19.42254098360656,1478,2011-09-21 11:49:00,79
13911.0,9,17.43858108108108,2731,2011-10-13 15:43:00,56
13914.0,2,18.983333333333334,380,2011-11-28 10:35:00,11
13917.0,2,15.113333333333335,228,2011-10-21 09:56:00,49
13918.0,2,40.428000000000004,1140,2011-10-21 12:25:00,49
13919.0,2,13.743214285714286,474,2011-10-11 14:24:00,58
13922.0,1,24.607142857142858,93,2010-12-23 10:38:00,351
13923.0,1,17.5565,185,2011-10-17 12:33:00,53
13924.0,6,15.716666666666669,1575,2011-12-08 09:39:00,1
13925.0,4,16.54268292682927,331,2011-09-08 12:47:00,92
13926.0,1,20.35,104,2011-11-16 13:16:00,22
13927.0,1,16.61857142857143,214,2011-09-26 12:00:00,74
13928.0,4,17.206296296296298,129,2011-11-29 10:33:00,10
13930.0,2,19.843529411764706,274,2011-10-13 09:45:00,57
13931.0,2,21.336724137931036,725,2011-09-05 10:12:00,95
13932.0,1,19.2125,72,2011-02-18 12:02:00,294
13933.0,2,26.469130434782613,205,2011-08-22 14:03:00,108
13934.0,1,29.74516129032258,390,2011-03-21 08:39:00,263
13936.0,1,14.483846153846153,330,2011-06-13 08:47:00,179
13937.0,1,17.65,123,2011-06-23 16:35:00,168
13938.0,1,10.237142857142857,70,2011-11-04 14:37:00,34
13939.0,3,12.634444444444444,847,2011-11-16 13:33:00,22
13940.0,4,17.12530612244898,516,2011-11-22 15:15:00,16
13947.0,1,18.119999999999997,44,2011-10-05 14:42:00,64
13948.0,1,34.0,40,2010-12-14 10:18:00,360
13949.0,6,15.170750000000002,2474,2011-12-07 09:35:00,2
13950.0,4,21.28742857142857,323,2011-11-28 14:44:00,10
13951.0,3,17.293589743589745,459,2011-06-16 16:43:00,175
13952.0,2,23.730445255474454,1431,2011-05-06 09:00:00,217
13954.0,2,17.5968,150,2011-12-08 12:50:00,1
13955.0,2,9.786666666666665,154,2011-07-08 17:19:00,153
13956.0,5,6.752763157894737,491,2011-12-04 13:20:00,4
13959.0,3,6.502173913043479,357,2011-09-21 15:06:00,78
13960.0,2,19.185,142,2011-11-18 15:27:00,20
13962.0,2,15.413636363636364,87,2011-11-18 08:47:00,21
13963.0,4,18.986857142857144,460,2011-02-04 14:43:00,307
13967.0,1,40.35,42,2011-07-17 12:02:00,145
13969.0,18,14.463162939297126,4542,2011-12-02 15:11:00,6
13971.0,8,18.511812080536913,1844,2011-11-21 12:06:00,18
13972.0,2,12.683333333333334,187,2011-09-30 11:54:00,70
13973.0,1,24.063636363636363,109,2011-02-25 15:21:00,286
13974.0,1,14.77107142857143,249,2011-10-21 14:41:00,48
13975.0,6,7.474201183431953,1732,2011-11-08 13:19:00,30
13976.0,1,35.798,154,2011-05-17 09:13:00,206
13978.0,2,13.119333333333335,315,2011-11-25 11:36:00,14
13979.0,1,16.108703703703704,639,2011-09-27 13:32:00,72
13980.0,1,18.19454545454545,172,2011-10-10 13:34:00,59
13982.0,4,16.863153153153153,1136,2011-10-31 16:24:00,38
13983.0,12,24.3311214953271,1183,2011-11-10 11:06:00,29
13985.0,15,20.229598853868197,3445,2011-12-05 17:06:00,3
13986.0,1,24.650769230769228,430,2011-11-22 15:00:00,16
13988.0,6,17.726324786324785,3044,2011-11-20 10:15:00,19
13989.0,2,30.88,1313,2011-10-05 09:47:00,65
13990.0,1,19.45625,190,2011-05-10 15:19:00,212
13991.0,6,10.190119047619048,998,2011-11-27 16:18:00,11
13992.0,1,15.36,64,2011-11-09 15:23:00,29
13993.0,9,28.647603305785125,900,2011-10-28 09:06:00,42
13994.0,6,14.923483870967742,940,2011-12-06 11:05:00,3
13995.0,5,16.205697674418605,879,2011-11-24 14:22:00,14
13999.0,12,18.758701923076924,2243,2011-11-29 13:40:00,9
14000.0,1,42.37733333333333,710,2011-05-12 16:50:00,210
14002.0,2,11.270851063829788,877,2011-07-28 15:55:00,133
14004.0,7,26.799064327485382,2668,2011-10-27 14:40:00,42
14005.0,5,34.22285714285714,2478,2011-11-30 12:41:00,9
14006.0,3,32.073,641,2011-08-16 09:39:00,115
14009.0,2,16.562142857142856,365,2011-05-25 15:47:00,197
14012.0,1,29.89090909090909,160,2011-03-07 12:26:00,277
14013.0,3,13.91235294117647,462,2011-08-21 15:01:00,109
14014.0,1,12.953333333333333,1076,2011-09-23 13:18:00,76
14016.0,4,26.964037267080744,2125,2011-07-01 11:29:00,161
14019.0,3,21.539545454545454,1037,2011-10-24 10:13:00,46
14020.0,2,16.48205128205128,441,2011-11-23 09:22:00,16
14021.0,3,28.722727272727273,192,2011-07-07 15:46:00,154
14022.0,1,15.714285714285714,487,2011-04-28 14:39:00,224
14023.0,2,18.840967741935486,345,2011-12-02 13:58:00,6
14024.0,2,20.48125,150,2011-08-10 11:30:00,121
14027.0,1,17.47,62,2011-10-10 09:01:00,60
14029.0,2,31.177333333333333,198,2011-10-07 14:46:00,62
14030.0,8,9.712304526748971,1479,2011-11-21 16:48:00,17
14032.0,11,20.80832167832168,2032,2011-12-07 15:23:00,1
14034.0,3,7.323820224719101,423,2011-11-17 14:02:00,21
14035.0,5,21.636666666666667,739,2011-11-11 10:03:00,28
14036.0,1,16.49078947368421,268,2011-02-28 09:26:00,284
14037.0,2,5.257142857142858,46,2011-06-16 13:57:00,175
14038.0,3,16.960652173913044,965,2011-09-22 13:37:00,77
14039.0,1,25.366666666666664,92,2011-11-06 13:48:00,32
14040.0,12,15.38263829787234,1554,2011-10-30 12:42:00,40
14041.0,1,6.733809523809524,94,2011-03-18 13:25:00,265
14044.0,4,3.1235406698564594,308,2011-11-13 12:05:00,26
14046.0,1,11.070714285714287,460,2011-02-28 14:48:00,283
14047.0,5,40.894062500000004,381,2011-12-01 11:43:00,8
14048.0,1,4.822705882352941,288,2011-02-07 14:53:00,304
14049.0,4,11.642868852459017,3870,2011-11-23 12:20:00,16
14050.0,2,13.821481481481483,689,2011-11-08 10:00:00,31
14052.0,1,4.024285714285715,89,2011-11-20 12:30:00,19
14054.0,1,15.409999999999998,62,2011-10-05 15:49:00,64
14056.0,23,7.427350813743218,4273,2011-12-08 13:36:00,0
14057.0,17,21.894225352112677,4876,2011-11-16 10:32:00,23
14059.0,1,22.95,128,2011-03-18 10:06:00,266
14060.0,19,30.39811881188119,5386,2011-12-05 12:29:00,4
14064.0,5,16.92175,1788,2011-11-10 13:14:00,28
14066.0,1,21.792857142857144,45,2011-03-18 12:21:00,266
14067.0,2,7.2057692307692305,361,2011-10-07 10:21:00,63
14068.0,1,11.077083333333334,73,2011-01-23 16:02:00,319
14071.0,8,4.440802469135802,995,2011-12-06 12:27:00,3
14073.0,1,11.618461538461538,130,2011-11-07 15:49:00,31
14075.0,3,21.913023255813954,754,2011-12-05 08:38:00,4
14076.0,1,2.662391304347826,81,2011-08-02 15:19:00,128
14077.0,5,11.89095238095238,268,2011-10-30 12:35:00,40
14078.0,6,16.144153846153845,310,2011-08-30 12:16:00,101
14079.0,1,31.258333333333336,301,2011-08-07 12:10:00,124
14080.0,1,11.399999999999999,48,2011-11-07 11:09:00,32
14081.0,2,6.10797385620915,596,2011-02-10 16:17:00,301
14082.0,1,6.2844827586206895,110,2010-12-10 11:02:00,364
14083.0,9,5.626685082872928,732,2011-12-05 13:14:00,3
14085.0,18,9.885644444444445,3184,2011-12-07 13:46:00,1
14087.0,1,2.8176811594202897,251,2011-12-07 12:41:00,2
14089.0,1,11.5,134,2011-10-14 10:38:00,56
14092.0,14,19.050981308411213,2066,2011-12-02 12:13:00,7
14093.0,1,4.217619047619048,406,2011-11-27 16:27:00,11
14096.0,17,12.749909998043435,16352,2011-12-05 17:17:00,3
14098.0,1,7.016666666666667,104,2011-11-03 10:13:00,36
14099.0,11,12.41668,2179,2011-11-23 13:53:00,15
14100.0,1,7.496153846153846,64,2011-07-25 11:01:00,137
14102.0,5,17.21873417721519,961,2011-12-04 15:38:00,4
14104.0,2,10.295714285714284,72,2011-07-08 12:50:00,154
14105.0,1,17.111216216216217,800,2011-04-14 17:58:00,238
14107.0,7,21.977479674796747,1793,2011-10-19 12:12:00,51
14108.0,2,17.585588235294118,381,2011-11-09 10:41:00,30
14109.0,1,16.022222222222222,88,2011-09-28 10:18:00,72
14110.0,12,36.66548387096774,2445,2011-12-06 12:26:00,3
14112.0,7,18.2196875,1651,2011-11-17 12:30:00,22
14114.0,2,25.768666666666665,101,2011-03-11 09:42:00,273
14116.0,5,19.204722222222223,707,2011-11-20 10:29:00,19
14117.0,1,30.0,72,2011-07-19 09:49:00,143
14121.0,4,17.485220125786164,2082,2011-12-06 12:19:00,3
14125.0,3,16.409760479041914,1640,2011-11-29 12:47:00,10
14127.0,3,16.129772727272726,321,2011-08-09 10:49:00,122
14128.0,2,13.858695652173912,564,2011-10-10 12:00:00,60
14129.0,5,21.61269230769231,592,2011-12-08 11:02:00,1
14130.0,1,7.221791044776119,258,2011-01-24 16:05:00,318
14132.0,11,17.930149999999998,3368,2011-12-07 13:35:00,1
14133.0,3,21.63,348,2011-08-02 11:34:00,129
14135.0,15,35.00231343283583,3850,2011-12-08 11:38:00,1
14138.0,2,20.901702127659576,610,2011-12-08 12:44:00,1
14139.0,1,15.993076923076924,510,2011-10-24 13:34:00,45
14140.0,2,14.167424242424241,811,2011-12-06 09:05:00,3
14141.0,4,22.87825,355,2011-12-07 09:53:00,2
14142.0,1,14.173181818181819,313,2010-12-01 16:33:00,372
14143.0,1,16.54285714285714,30,2011-07-29 09:48:00,133
14146.0,5,19.957142857142856,2437,2011-12-01 10:18:00,8
14149.0,1,15.950714285714286,218,2011-05-03 09:44:00,220
14150.0,2,25.33230769230769,496,2011-11-04 10:05:00,35
14152.0,2,12.67938775510204,711,2011-09-25 12:54:00,74
14154.0,2,25.87730769230769,465,2011-04-14 16:26:00,238
14155.0,1,19.791666666666668,25,2011-03-18 14:13:00,265
14157.0,2,9.018333333333333,284,2011-11-20 11:32:00,19
14158.0,1,12.381951219512196,781,2011-10-30 15:08:00,39
14159.0,11,3.8978488372093025,4408,2011-11-20 12:36:00,19
14161.0,3,10.282592592592593,455,2011-05-08 11:41:00,215
14162.0,2,11.5744,142,2011-06-19 11:36:00,173
14165.0,1,4.901599999999999,54,2011-03-09 12:39:00,275
14167.0,4,11.054615384615385,150,2011-10-31 14:29:00,38
14171.0,1,6.272241379310345,167,2011-09-02 16:43:00,97
14173.0,4,15.546206896551723,150,2011-11-29 11:54:00,10
14174.0,1,5.171538461538462,94,2011-11-06 13:17:00,32
14175.0,3,21.626174496644296,1515,2011-10-11 11:55:00,59
14176.0,4,18.609677419354842,209,2011-02-15 13:12:00,296
14177.0,4,13.319285714285714,205,2011-09-14 15:11:00,85
14178.0,7,4.9569724770642205,1505,2011-12-01 12:01:00,8
14179.0,2,4.36230303030303,330,2011-10-30 12:07:00,40
14180.0,25,19.785500000000003,719,2011-11-29 10:56:00,10
14184.0,1,18.870416666666667,127,2011-10-04 12:43:00,66
14188.0,6,31.605538461538462,1162,2011-11-09 12:45:00,30
14189.0,15,17.56256603773585,3937,2011-12-07 15:55:00,1
14191.0,13,18.08787644787645,3662,2011-12-08 09:23:00,1
14193.0,2,20.318809523809524,445,2011-10-03 09:34:00,67
14194.0,21,19.601934369602763,5840,2011-12-05 10:38:00,4
14198.0,4,17.984615384615385,290,2011-11-21 16:35:00,17
14201.0,7,20.20108108108108,590,2011-10-10 13:27:00,59
14204.0,1,3.659772727272727,82,2011-12-07 13:38:00,1
14205.0,2,19.445833333333333,204,2011-11-23 10:55:00,16
14206.0,1,16.407999999999998,276,2011-04-14 16:38:00,238
14208.0,1,15.174000000000001,114,2011-09-06 12:48:00,94
14209.0,6,23.83252873563218,691,2011-11-29 10:18:00,10
14210.0,6,18.684705882352944,760,2011-08-26 12:36:00,105
14211.0,9,20.009821428571428,1242,2011-10-17 13:23:00,52
14214.0,5,14.990746268656716,751,2011-11-09 10:31:00,30
14215.0,6,16.57148148148148,1358,2011-11-28 12:19:00,11
14216.0,4,31.17457627118644,594,2011-12-06 14:56:00,2
14217.0,17,20.0498,689,2011-12-08 11:53:00,1
14218.0,1,14.123333333333335,160,2011-10-28 10:00:00,42
14219.0,1,12.848571428571429,78,2011-12-05 16:23:00,3
14220.0,2,30.114285714285714,272,2011-04-06 13:23:00,246
14221.0,9,17.78652849740933,2191,2011-10-28 13:42:00,41
14222.0,1,16.662682926829266,607,2011-06-15 16:42:00,176
14223.0,3,16.518833333333333,585,2011-09-08 13:38:00,91
14224.0,4,8.899322033898304,514,2011-08-21 13:24:00,109
14226.0,5,33.31626865671642,1308,2011-11-11 11:34:00,28
14227.0,10,19.148342857142858,1820,2011-11-13 15:48:00,25
14229.0,3,38.68,610,2011-10-19 10:04:00,51
14231.0,3,18.514200000000002,409,2011-06-09 11:05:00,183
14232.0,5,17.80930434782609,1941,2011-10-28 11:09:00,42
14233.0,4,41.792,680,2011-10-21 15:54:00,48
14234.0,4,4.877106918238994,963,2011-11-17 17:53:00,21
14235.0,5,39.80835443037975,1959,2011-09-25 14:37:00,74
14236.0,2,32.724000000000004,310,2011-09-20 09:13:00,80
14237.0,1,17.88888888888889,38,2010-12-01 13:20:00,372
14238.0,1,18.35625,111,2011-01-17 14:40:00,325
14239.0,11,21.257589285714285,993,2011-10-27 14:40:00,42
14240.0,2,21.19857142857143,418,2011-11-09 13:45:00,29
14241.0,1,21.37,146,2011-06-09 11:46:00,183
14242.0,2,17.534375,123,2011-04-19 11:46:00,234
14243.0,10,18.360070921985816,1221,2011-12-01 11:12:00,8
14245.0,2,15.680092592592594,976,2011-05-04 08:40:00,219
14246.0,3,19.654133333333334,804,2011-08-21 11:50:00,110
14247.0,1,6.838499999999999,47,2011-03-06 15:21:00,277
14248.0,1,37.8225,102,2011-01-25 14:45:00,317
14250.0,3,17.153603603603603,1200,2011-12-02 14:30:00,6
14251.0,5,36.91923076923077,1674,2011-12-08 08:32:00,1
14256.0,2,18.284150943396227,414,2011-03-24 13:17:00,259
14257.0,5,29.242641509433966,1682,2011-10-06 16:54:00,63
14259.0,1,24.0,68,2011-07-21 10:44:00,141
14261.0,2,22.37403846153846,406,2011-10-20 10:04:00,50
14262.0,8,18.3093006993007,1645,2011-12-01 14:17:00,7
14264.0,2,19.64529411764706,70,2011-07-08 10:20:00,154
14265.0,2,17.10258064516129,330,2011-08-22 13:32:00,108
14267.0,3,27.568,530,2011-06-30 10:09:00,162
14270.0,1,16.98793103448276,197,2011-01-12 09:33:00,331
14271.0,1,11.232,88,2011-04-28 12:47:00,225
14272.0,2,13.271515151515151,599,2011-09-27 10:08:00,73
14273.0,4,19.309310344827587,264,2011-10-19 13:20:00,50
14276.0,3,17.4959375,744,2011-09-02 09:45:00,98
14277.0,3,18.738666666666667,1984,2011-11-24 15:01:00,14
14280.0,1,16.755,52,2011-05-27 10:37:00,196
14282.0,15,23.906025641025643,2668,2011-12-06 17:04:00,2
14284.0,2,18.6015625,161,2011-11-09 08:11:00,30
14286.0,3,16.53125,4338,2011-11-16 10:34:00,23
14287.0,3,19.625555555555554,261,2011-12-01 13:25:00,7
14288.0,1,26.6625,188,2011-05-10 13:22:00,212
14289.0,6,19.388510638297873,292,2011-12-01 11:44:00,8
14290.0,5,22.917326732673267,915,2011-11-28 14:02:00,10
14291.0,11,16.385021097046412,2749,2011-12-08 10:26:00,1
14293.0,4,17.15672131147541,709,2011-12-06 15:17:00,2
14295.0,1,33.24,84,2011-10-30 15:50:00,39
14297.0,4,21.053709677419352,865,2011-11-22 09:06:00,17
14298.0,44,31.476664630421503,58343,2011-12-01 13:12:00,7
14299.0,9,27.73160839160839,2149,2011-12-01 16:05:00,7
14300.0,1,14.4,32,2011-11-21 08:57:00,18
14304.0,1,22.555882352941175,139,2011-05-01 11:50:00,222
14305.0,3,17.70438095238095,1089,2011-09-29 15:29:00,70
14307.0,6,16.642888888888887,2058,2011-09-12 09:38:00,88
14309.0,9,20.10709401709402,1633,2011-12-01 13:33:00,7
14311.0,1,15.513,146,2011-04-11 10:14:00,242
14312.0,6,18.524022988505745,1012,2011-10-24 09:46:00,46
14314.0,1,15.0,296,2011-08-25 10:39:00,106
14315.0,6,24.565643564356435,1021,2011-10-26 12:06:00,44
14317.0,1,21.190833333333334,255,2011-10-06 10:44:00,64
14320.0,2,15.412580645161292,325,2011-05-17 09:24:00,206
14321.0,5,12.445121951219512,2406,2011-11-29 09:47:00,10
14323.0,2,16.807222222222222,350,2011-08-17 11:37:00,114
14326.0,1,22.98125,103,2011-04-11 15:04:00,241
14327.0,1,25.97083333333333,139,2011-06-29 13:58:00,162
14329.0,7,19.362316602316604,3095,2011-11-22 15:50:00,16
14331.0,2,16.523571428571426,252,2011-08-07 13:17:00,123
14332.0,3,33.31961538461538,481,2011-11-17 11:54:00,22
14333.0,1,27.68,58,2011-10-03 10:38:00,67
14334.0,8,15.754382716049383,1731,2011-11-23 10:01:00,16
